video_id,video_path,caption,result1,action_caption
5926256714,/mnt/adithya/val/5926256714.mp4,a baby is being held up by a man and is waving his arms.,pumping fist,pumping fist. a baby is being held up by a man and is waving his arms.
4635309062,/mnt/adithya/val/4635309062.mp4,a man is cooking meat in a pan and then he is cooking.,cooking chicken,cooking chicken. a man is cooking meat in a pan and then he is cooking.
8211075660,/mnt/adithya/val/8211075660.mp4,two men are standing in the middle of the street talking to each other.,playing bagpipes,playing bagpipes. two men are standing in the middle of the street talking to each other.
8252088130,/mnt/adithya/val/8252088130.mp4,a woman is holding a bird and feeding it to a man.,petting animal (not cat),petting animal (not cat). a woman is holding a bird and feeding it to a man.
5863411262,/mnt/adithya/val/5863411262.mp4,a man is petting a donkey while another man is standing next to him.,riding mule,riding mule. a man is petting a donkey while another man is standing next to him.
6291413193,/mnt/adithya/val/6291413193.mp4,a man is standing in the water and a dolphin is watching him.,petting animal (not cat),petting animal (not cat). a man is standing in the water and a dolphin is watching him.
4949582792,/mnt/adithya/val/4949582792.mp4,a baby is sitting in a stroller and playing with a baby.,playing ukulele,playing ukulele. a baby is sitting in a stroller and playing with a baby.
7987845241,/mnt/adithya/val/7987845241.mp4,a woman is holding a dog and the dog is shaking its paw.,cutting nails,cutting nails. a woman is holding a dog and the dog is shaking its paw.
6413546609,/mnt/adithya/val/6413546609.mp4,a woman is holding a piece of paper and then shows it to the camera.,reading book,reading book. a woman is holding a piece of paper and then shows it to the camera.
11503803033,/mnt/adithya/val/11503803033.mp4,a group of people are skiing down a mountain while music is playing.,skiing slalom,skiing slalom. a group of people are skiing down a mountain while music is playing.
11849091804,/mnt/adithya/val/11849091804.mp4,a young boy is opening a present and talking to someone.,blowing out candles,blowing out candles. a young boy is opening a present and talking to someone.
5586394125,/mnt/adithya/val/5586394125.mp4,a dog is being walked to a woman and a dog is running around.,walking the dog,walking the dog. a dog is being walked to a woman and a dog is running around.
3595273118,/mnt/adithya/val/3595273118.mp4,a man is standing on a stage and talking to a group of people.,auctioning,auctioning. a man is standing on a stage and talking to a group of people.
6786501294,/mnt/adithya/val/6786501294.mp4,a little boy is blowing out candles on a birthday cake.,opening present,opening present. a little boy is blowing out candles on a birthday cake.
3843551232,/mnt/adithya/val/3843551232.mp4,a dog is walking around on the floor and a person is walking around.,throwing ball,throwing ball. a dog is walking around on the floor and a person is walking around.
8318310610,/mnt/adithya/val/8318310610.mp4,a group of girls are dancing on a stage in front of a crowd.,dancing gangnam style,dancing gangnam style. a group of girls are dancing on a stage in front of a crowd.
4674481985,/mnt/adithya/val/4674481985.mp4,a group of people are standing on a rock waterfall and one person jumps off.,water sliding,water sliding. a group of people are standing on a rock waterfall and one person jumps off.
2623954636,/mnt/adithya/val/2623954636.mp4,a little boy is playing with a ball and then he throws it to the wall.,balloon blowing,balloon blowing. a little boy is playing with a ball and then he throws it to the wall.
7442562474,/mnt/adithya/val/7442562474.mp4,a cat is laying on a bed and a person is petting it.,shaking hands,shaking hands. a cat is laying on a bed and a person is petting it.
4126010904,/mnt/adithya/val/4126010904.mp4,a group of men are arguing and laughing and drinking beer.,giving or receiving award,giving or receiving award. a group of men are arguing and laughing and drinking beer.
5308503740,/mnt/adithya/val/5308503740.mp4,a dog is running across a yard and a dog runs towards the ball.,climbing ladder,climbing ladder. a dog is running across a yard and a dog runs towards the ball.
9531760182,/mnt/adithya/val/9531760182.mp4,a baby is sitting at a table and eating food and then he picks up a piece of,sticking tongue out,sticking tongue out. a baby is sitting at a table and eating food and then he picks up a piece of
9528990839,/mnt/adithya/val/9528990839.mp4,a man is driving a car while another man is sitting in the back seat of the car,crossing river,crossing river. a man is driving a car while another man is sitting in the back seat of the car
4707679105,/mnt/adithya/val/4707679105.mp4,a man is sitting on a couch with a baby and he is reading a book.,opening present,opening present. a man is sitting on a couch with a baby and he is reading a book.
9498159305,/mnt/adithya/val/9498159305.mp4,a woman is feeding a bird from a rock while a man is holding a bird.,petting animal (not cat),petting animal (not cat). a woman is feeding a bird from a rock while a man is holding a bird.
5048503508,/mnt/adithya/val/5048503508.mp4,two young boys are running down a path in the woods.,jogging,jogging. two young boys are running down a path in the woods.
3960291106,/mnt/adithya/val/3960291106.mp4,a man and woman are laughing and laughing while a woman is laughing.,singing,singing. a man and woman are laughing and laughing while a woman is laughing.
7999756100,/mnt/adithya/val/7999756100.mp4,a group of people are outside and one man is running down a hill.,paragliding,paragliding. a group of people are outside and one man is running down a hill.
8493226484,/mnt/adithya/val/8493226484.mp4,a woman is sitting on a chair and hugging a small child.,situp,situp. a woman is sitting on a chair and hugging a small child.
3555755537,/mnt/adithya/val/3555755537.mp4,a man is laying on the ground and a dog is lying on the ground.,feeding birds,feeding birds. a man is laying on the ground and a dog is lying on the ground.
6188449000,/mnt/adithya/val/6188449000.mp4,a woman and a small boy are playing a ukulele and singing.,watering plants,watering plants. a woman and a small boy are playing a ukulele and singing.
4757890069,/mnt/adithya/val/4757890069.mp4,a garbage truck is driving down the street and a man is talking to him.,climbing ladder,climbing ladder. a garbage truck is driving down the street and a man is talking to him.
4127497265,/mnt/adithya/val/4127497265.mp4,a baby is sitting on the floor and eating a food item.,blowing nose,blowing nose. a baby is sitting on the floor and eating a food item.
2679130168,/mnt/adithya/val/2679130168.mp4,a baby girl is sitting on a couch and playing with a large pillow.,sneezing,sneezing. a baby girl is sitting on a couch and playing with a large pillow.
3508459605,/mnt/adithya/val/3508459605.mp4,a little boy is playing with a water hose and a man is playing with it.,spraying,spraying. a little boy is playing with a water hose and a man is playing with it.
5877508141,/mnt/adithya/val/5877508141.mp4,a little boy is climbing up a slide on a playground.,climbing ladder,climbing ladder. a little boy is climbing up a slide on a playground.
8388104887,/mnt/adithya/val/8388104887.mp4,a dog is running around with a dog and the dog is running around.,training dog,training dog. a dog is running around with a dog and the dog is running around.
