video_id,video_path,caption,result1,action_caption
4474292288,/mnt/adithya/test/4474292288.mp4,a young boy is in a pool and a woman is swimming in the pool.,swimming butterfly stroke,swimming butterfly stroke. a young boy is in a pool and a woman is swimming in the pool.
7604206790,/mnt/adithya/test/7604206790.mp4,a group of kids are sitting on the floor and one boy is painting a piece of paper,changing wheel,changing wheel. a group of kids are sitting on the floor and one boy is painting a piece of paper
3728184329,/mnt/adithya/test/3728184329.mp4,a person is swinging on a trapeze and then they are swinging on a trapez,somersaulting,somersaulting. a person is swinging on a trapeze and then they are swinging on a trapez
3776883679,/mnt/adithya/test/3776883679.mp4,a man is pushing a boy in a wheelchair down a street.,pushing wheelchair,pushing wheelchair. a man is pushing a boy in a wheelchair down a street.
3230196661,/mnt/adithya/test/3230196661.mp4,a man is lying on a bed and is petting a cat.,sticking tongue out,sticking tongue out. a man is lying on a bed and is petting a cat.
6320611157,/mnt/adithya/test/6320611157.mp4,a young boy is playing a harmonica while sitting on a couch.,catching or throwing baseball,catching or throwing baseball. a young boy is playing a harmonica while sitting on a couch.
4684348177,/mnt/adithya/test/4684348177.mp4,a cat is lying on a couch and a person is petting it.,headbanging,headbanging. a cat is lying on a couch and a person is petting it.
6689569583,/mnt/adithya/test/6689569583.mp4,a baby is walking around on the carpet and then falls down.,playing harmonica,playing harmonica. a baby is walking around on the carpet and then falls down.
4637735271,/mnt/adithya/test/4637735271.mp4,a man is holding a baby and the baby is crying.,crying,crying. a man is holding a baby and the baby is crying.
7431356800,/mnt/adithya/test/7431356800.mp4,a baby is being fed food with a spoon while sitting in a high chair.,brushing teeth,brushing teeth. a baby is being fed food with a spoon while sitting in a high chair.
9486619004,/mnt/adithya/test/9486619004.mp4,a woman is walking a dog on a leash down a snowy road.,sled dog racing,sled dog racing. a woman is walking a dog on a leash down a snowy road.
7730642486,/mnt/adithya/test/7730642486.mp4,a cat is laying on the floor and a person is petting it.,using remote controller (not gaming),using remote controller (not gaming). a cat is laying on the floor and a person is petting it.
3439955661,/mnt/adithya/test/3439955661.mp4,a little boy runs and jumps into a room while a woman talks to him.,kicking soccer ball,kicking soccer ball. a little boy runs and jumps into a room while a woman talks to him.
11276537014,/mnt/adithya/test/11276537014.mp4,a priest is washing the feet of a woman in a church.,playing harp,playing harp. a priest is washing the feet of a woman in a church.
10652030225,/mnt/adithya/test/10652030225.mp4,two men are holding long sticks and one of them is holding a stick.,sword fighting,sword fighting. two men are holding long sticks and one of them is holding a stick.
8245178837,/mnt/adithya/test/8245178837.mp4,a baby is sitting in a high chair and is being fed with a spoon.,tasting food,tasting food. a baby is sitting in a high chair and is being fed with a spoon.
3751105478,/mnt/adithya/test/3751105478.mp4,a baby is walking with a toy stroller while a man is talking to him.,pushing car,pushing car. a baby is walking with a toy stroller while a man is talking to him.
6080431642,/mnt/adithya/test/6080431642.mp4,a man is in a pool with his daughter and she is playing with him.,pumping fist,pumping fist. a man is in a pool with his daughter and she is playing with him.
8690893018,/mnt/adithya/test/8690893018.mp4,a person is feeding a flock of pigeons while a man is talking in the background.,feeding fish,feeding fish. a person is feeding a flock of pigeons while a man is talking in the background.
2532161712,/mnt/adithya/test/2532161712.mp4,a little boy is sitting in a car seat and is getting his hair combed.,pushing car,pushing car. a little boy is sitting in a car seat and is getting his hair combed.
11982334506,/mnt/adithya/test/11982334506.mp4,a group of kids are sitting around and talking to each other.,fixing hair,fixing hair. a group of kids are sitting around and talking to each other.
9667167640,/mnt/adithya/test/9667167640.mp4,a dog is sitting on the floor and a person is petting a dog.,petting animal (not cat),petting animal (not cat). a dog is sitting on the floor and a person is petting a dog.
2562087639,/mnt/adithya/test/2562087639.mp4,a man and woman are dancing in a ballroom while others watch.,dancing charleston,dancing charleston. a man and woman are dancing in a ballroom while others watch.
10278239024,/mnt/adithya/test/10278239024.mp4,a baby is crawling on the floor and then he falls over.,situp,situp. a baby is crawling on the floor and then he falls over.
9892339505,/mnt/adithya/test/9892339505.mp4,a cat is walking away from a window and then a person walks away.,shaking hands,shaking hands. a cat is walking away from a window and then a person walks away.
5328563234,/mnt/adithya/test/5328563234.mp4,a baby is crawling on a mat while a woman is talking to him.,shaking head,shaking head. a baby is crawling on a mat while a woman is talking to him.
8064396272,/mnt/adithya/test/8064396272.mp4,a dog is walking around on the floor and a person is talking to them.,grooming dog,grooming dog. a dog is walking around on the floor and a person is talking to them.
3111307977,/mnt/adithya/test/3111307977.mp4,a cat is walking around a table and a person is picking up a cloth.,opening present,opening present. a cat is walking around a table and a person is picking up a cloth.
5647081404,/mnt/adithya/test/5647081404.mp4,a little girl is playing with a pen and talking to someone.,playing harmonica,playing harmonica. a little girl is playing with a pen and talking to someone.
4086138523,/mnt/adithya/test/4086138523.mp4,a man throws a ball at a man who is sitting on the floor.,training dog,training dog. a man throws a ball at a man who is sitting on the floor.
4822565837,/mnt/adithya/test/4822565837.mp4,a group of kids are eating cake at a table.,eating watermelon,eating watermelon. a group of kids are eating cake at a table.
6895329002,/mnt/adithya/test/6895329002.mp4,a man is walking a dog on a leash and a dog is running around him.,training dog,training dog. a man is walking a dog on a leash and a dog is running around him.
7276759062,/mnt/adithya/test/7276759062.mp4,a dog is drinking from a cup while a dog is drinking from it.,sharpening pencil,sharpening pencil. a dog is drinking from a cup while a dog is drinking from it.
6993049783,/mnt/adithya/test/6993049783.mp4,a car is driving through a river and then a man is driving through the water.,driving car,driving car. a car is driving through a river and then a man is driving through the water.
2891522362,/mnt/adithya/test/2891522362.mp4,a little boy is sitting on the floor and trying to clean his shoes.,wrapping present,wrapping present. a little boy is sitting on the floor and trying to clean his shoes.
2466853140,/mnt/adithya/test/2466853140.mp4,a dog is being walked by a man in a river.,swimming backstroke,swimming backstroke. a dog is being walked by a man in a river.
10376859826,/mnt/adithya/test/10376859826.mp4,a girl is opening up a gift and then another girl is talking to her.,folding clothes,folding clothes. a girl is opening up a gift and then another girl is talking to her.
5171841751,/mnt/adithya/test/5171841751.mp4,a little boy is sitting on the floor and is trying to hug a stuffed animal.,brushing hair,brushing hair. a little boy is sitting on the floor and is trying to hug a stuffed animal.
8150513082,/mnt/adithya/test/8150513082.mp4,two cats are playing with a cat and the cat is on the bed.,massaging person's head,massaging person's head. two cats are playing with a cat and the cat is on the bed.
4693242968,/mnt/adithya/test/4693242968.mp4,a bird is flying in the air while a man is holding a bird.,abseiling,abseiling. a bird is flying in the air while a man is holding a bird.
5499561130,/mnt/adithya/test/5499561130.mp4,a man and a child are dancing in a living room.,shaking hands,shaking hands. a man and a child are dancing in a living room.
3332953908,/mnt/adithya/test/3332953908.mp4,a group of people are sitting on the floor and playing musical instruments.,playing didgeridoo,playing didgeridoo. a group of people are sitting on the floor and playing musical instruments.
2479343168,/mnt/adithya/test/2479343168.mp4,a man is riding a motorcycle and then another man comes out of the bike and gets on,riding mountain bike,riding mountain bike. a man is riding a motorcycle and then another man comes out of the bike and gets on
5793843215,/mnt/adithya/test/5793843215.mp4,a baby is sitting in a high chair and is fed a carrot.,laughing,laughing. a baby is sitting in a high chair and is fed a carrot.
8227806049,/mnt/adithya/test/8227806049.mp4,a man is holding a baby and the baby is making noises.,sneezing,sneezing. a man is holding a baby and the baby is making noises.
4891298747,/mnt/adithya/test/4891298747.mp4,a group of people are mixing something in a bowl.,clay pottery making,clay pottery making. a group of people are mixing something in a bowl.
4758751564,/mnt/adithya/test/4758751564.mp4,a speed boat is racing on the water and then a person is talking.,jetskiing,jetskiing. a speed boat is racing on the water and then a person is talking.
6090059986,/mnt/adithya/test/6090059986.mp4,a dog is walking around a room and a person is throwing a ball at the camera.,throwing ball,throwing ball. a dog is walking around a room and a person is throwing a ball at the camera.
4696626424,/mnt/adithya/test/4696626424.mp4,a baby is sitting in a bouncer and shaking his head no and forth.,sticking tongue out,sticking tongue out. a baby is sitting in a bouncer and shaking his head no and forth.
6827449094,/mnt/adithya/test/6827449094.mp4,a young boy is riding a toy car around a room.,pushing car,pushing car. a young boy is riding a toy car around a room.
3688776309,/mnt/adithya/test/3688776309.mp4,a turtle is swimming in a tank with a fish.,feeding fish,feeding fish. a turtle is swimming in a tank with a fish.
9197405751,/mnt/adithya/test/9197405751.mp4,a little girl is walking around in a room and then she starts to run.,somersaulting,somersaulting. a little girl is walking around in a room and then she starts to run.
5607028175,/mnt/adithya/test/5607028175.mp4,a group of kids are jumping on a trampoline and jumping up and down.,trapezing,trapezing. a group of kids are jumping on a trampoline and jumping up and down.
2440996945,/mnt/adithya/test/2440996945.mp4,a baby is playing with a ball and then a man is talking to him.,kicking soccer ball,kicking soccer ball. a baby is playing with a ball and then a man is talking to him.
7757567866,/mnt/adithya/test/7757567866.mp4,a group of people are dancing and singing to the music.,beatboxing,beatboxing. a group of people are dancing and singing to the music.
4555151860,/mnt/adithya/test/4555151860.mp4,a little boy is blowing out the candles on a cake while his family watches.,setting table,setting table. a little boy is blowing out the candles on a cake while his family watches.
2758135371,/mnt/adithya/test/2758135371.mp4,a group of people are on a stage and they are clapping and clapping.,salsa dancing,salsa dancing. a group of people are on a stage and they are clapping and clapping.
7527437500,/mnt/adithya/test/7527437500.mp4,two children are standing on the beach and throwing rocks into the water.,flying kite,flying kite. two children are standing on the beach and throwing rocks into the water.
2546605444,/mnt/adithya/test/2546605444.mp4,a baby is sitting on a man's lap and is laughing while the woman is holding,ripping paper,ripping paper. a baby is sitting on a man's lap and is laughing while the woman is holding
2401256231,/mnt/adithya/test/2401256231.mp4,a cat is lying on the floor and a person is petting it.,petting animal (not cat),petting animal (not cat). a cat is lying on the floor and a person is petting it.
5451088285,/mnt/adithya/test/5451088285.mp4,a man is playing with a little boy and he is jumping up and down.,cartwheeling,cartwheeling. a man is playing with a little boy and he is jumping up and down.
4084841090,/mnt/adithya/test/4084841090.mp4,a woman is bathing a dog in a pool while a dog is standing next to her.,swimming backstroke,swimming backstroke. a woman is bathing a dog in a pool while a dog is standing next to her.
7242577724,/mnt/adithya/test/7242577724.mp4,a woman is talking to a woman who is laughing and laughing.,answering questions,answering questions. a woman is talking to a woman who is laughing and laughing.
3480618846,/mnt/adithya/test/3480618846.mp4,a group of people are walking down a path in a wooded area.,tai chi,tai chi. a group of people are walking down a path in a wooded area.
8652286448,/mnt/adithya/test/8652286448.mp4,a person is petting a deer that is laying on the ground.,grooming dog,grooming dog. a person is petting a deer that is laying on the ground.
5027434211,/mnt/adithya/test/5027434211.mp4,a woman is holding a bird and then the cat is barking at the camera.,petting animal (not cat),petting animal (not cat). a woman is holding a bird and then the cat is barking at the camera.
2792202513,/mnt/adithya/test/2792202513.mp4,a group of people are dancing and dancing to music.,finger snapping,finger snapping. a group of people are dancing and dancing to music.
11944072804,/mnt/adithya/test/11944072804.mp4,a group of people are unloading a large truck from a truck.,unloading truck,unloading truck. a group of people are unloading a large truck from a truck.
5818846033,/mnt/adithya/test/5818846033.mp4,a baby is sitting in a swing and swinging back and forth.,sticking tongue out,sticking tongue out. a baby is sitting in a swing and swinging back and forth.
3575108079,/mnt/adithya/test/3575108079.mp4,a group of people are sitting at a table and having a conversation.,dining,dining. a group of people are sitting at a table and having a conversation.
9297698436,/mnt/adithya/test/9297698436.mp4,a baby is sitting in a chair and then someone is making faces.,shaking head,shaking head. a baby is sitting in a chair and then someone is making faces.
6419015349,/mnt/adithya/test/6419015349.mp4,a woman is showing a little boy how to play with a laptop.,reading book,reading book. a woman is showing a little boy how to play with a laptop.
6271388004,/mnt/adithya/test/6271388004.mp4,a group of people are watching a bunch of animals.,petting cat,petting cat. a group of people are watching a bunch of animals.
6912509583,/mnt/adithya/test/6912509583.mp4,a group of people are walking around in a room with some sort of event.,tango dancing,tango dancing. a group of people are walking around in a room with some sort of event.
7530704768,/mnt/adithya/test/7530704768.mp4,a baby is sitting in a bathtub and is getting her hair washed by a woman.,washing feet,washing feet. a baby is sitting in a bathtub and is getting her hair washed by a woman.
7610762882,/mnt/adithya/test/7610762882.mp4,two men are preparing to go down a hill with a rope.,tai chi,tai chi. two men are preparing to go down a hill with a rope.
3070014782,/mnt/adithya/test/3070014782.mp4,a woman is playing with a toddler and the baby is trying to get her to hug,hugging,hugging. a woman is playing with a toddler and the baby is trying to get her to hug
5279956242,/mnt/adithya/test/5279956242.mp4,a group of people are laughing and drinking at a party.,pumping fist,pumping fist. a group of people are laughing and drinking at a party.
2685930614,/mnt/adithya/test/2685930614.mp4,a woman is cooking food on a grill and then puts it on a rack.,making a sandwich,making a sandwich. a woman is cooking food on a grill and then puts it on a rack.
5655025043,/mnt/adithya/test/5655025043.mp4,a group of men are standing in a park and one of them is slapping the other.,celebrating,celebrating. a group of men are standing in a park and one of them is slapping the other.
2558039818,/mnt/adithya/test/2558039818.mp4,a baby is sitting on a bed and reading a book to a man.,ripping paper,ripping paper. a baby is sitting on a bed and reading a book to a man.
5699922217,/mnt/adithya/test/5699922217.mp4,a group of people are on a stage and they are singing.,playing cello,playing cello. a group of people are on a stage and they are singing.
12011352464,/mnt/adithya/test/12011352464.mp4,a little boy is playing with a toy and shaking his head.,punching bag,punching bag. a little boy is playing with a toy and shaking his head.
6889066554,/mnt/adithya/test/6889066554.mp4,a person is recording a train on a track and is moving around.,laying bricks,laying bricks. a person is recording a train on a track and is moving around.
2574703259,/mnt/adithya/test/2574703259.mp4,a baby is sitting in a chair and then starts to put together a puzzle.,playing xylophone,playing xylophone. a baby is sitting in a chair and then starts to put together a puzzle.
4959088086,/mnt/adithya/test/4959088086.mp4,a baby is walking with a toy while a man is walking around.,pushing cart,pushing cart. a baby is walking with a toy while a man is walking around.
4593026716,/mnt/adithya/test/4593026716.mp4,a little girl is running around in the woods and throwing a ball.,rock climbing,rock climbing. a little girl is running around in the woods and throwing a ball.
2667165452,/mnt/adithya/test/2667165452.mp4,a woman is standing on a balcony and is drinking from a bottle.,feeding birds,feeding birds. a woman is standing on a balcony and is drinking from a bottle.
5883403537,/mnt/adithya/test/5883403537.mp4,a baby is laying on a bed and sticking out his tongue.,shaking head,shaking head. a baby is laying on a bed and sticking out his tongue.
3350068648,/mnt/adithya/test/3350068648.mp4,a man with a hat is walking around with a man in the background.,waiting in line,waiting in line. a man with a hat is walking around with a man in the background.
3167311763,/mnt/adithya/test/3167311763.mp4,a woman is bowling and then throws a bowling ball down the lane.,throwing ball,throwing ball. a woman is bowling and then throws a bowling ball down the lane.
6776284781,/mnt/adithya/test/6776284781.mp4,a man and a child are walking on a trail and a man picks up a plastic pan,egg hunting,egg hunting. a man and a child are walking on a trail and a man picks up a plastic pan
5815171094,/mnt/adithya/test/5815171094.mp4,two people in a beekeeping suit are working in a field.,spraying,spraying. two people in a beekeeping suit are working in a field.
8617546237,/mnt/adithya/test/8617546237.mp4,a group of people are singing and singing while a girl is holding a piece of wood.,dining,dining. a group of people are singing and singing while a girl is holding a piece of wood.
5243085840,/mnt/adithya/test/5243085840.mp4,a baby is sitting on a couch and watching tv.,clapping,clapping. a baby is sitting on a couch and watching tv.
3767851258,/mnt/adithya/test/3767851258.mp4,a woman is sitting in a baby seat and the baby is clapping.,hugging,hugging. a woman is sitting in a baby seat and the baby is clapping.
4968352174,/mnt/adithya/test/4968352174.mp4,a man is water skiing behind a boat on a lake.,faceplanting,faceplanting. a man is water skiing behind a boat on a lake.
3141532836,/mnt/adithya/test/3141532836.mp4,a boy and girl are opening presents and talking about it.,wrapping present,wrapping present. a boy and girl are opening presents and talking about it.
6199427603,/mnt/adithya/test/6199427603.mp4,a little girl is playing a piano and then falls down.,playing keyboard,playing keyboard. a little girl is playing a piano and then falls down.
13925904946,/mnt/adithya/test/13925904946.mp4,two people are kayaking down a river and then they fall over.,surfing water,surfing water. two people are kayaking down a river and then they fall over.
6625133293,/mnt/adithya/test/6625133293.mp4,two women are in a grocery store and they are packing items into a bag.,washing dishes,washing dishes. two women are in a grocery store and they are packing items into a bag.
2925748611,/mnt/adithya/test/2925748611.mp4,a person is holding a phone and showing how to use it.,using remote controller (not gaming),using remote controller (not gaming). a person is holding a phone and showing how to use it.
2517097455,/mnt/adithya/test/2517097455.mp4,a little boy is doing a cartwheel and then another boy does a flip.,breakdancing,breakdancing. a little boy is doing a cartwheel and then another boy does a flip.
2414043078,/mnt/adithya/test/2414043078.mp4,a group of people are rock climbing while another person is standing on a rope.,rock climbing,rock climbing. a group of people are rock climbing while another person is standing on a rope.
5564512279,/mnt/adithya/test/5564512279.mp4,a group of people are shooting arrows at each other in a field.,spinning poi,spinning poi. a group of people are shooting arrows at each other in a field.
4672625782,/mnt/adithya/test/4672625782.mp4,a group of people are sitting on a boat and they are trying to get out of the,sailing,sailing. a group of people are sitting on a boat and they are trying to get out of the
3477094374,/mnt/adithya/test/3477094374.mp4,a baby is laying down and sneezes while lying on a blanket.,sticking tongue out,sticking tongue out. a baby is laying down and sneezes while lying on a blanket.
5563357894,/mnt/adithya/test/5563357894.mp4,a man is walking around with a cloth and then picks up a cloth and puts it in,playing harmonica,playing harmonica. a man is walking around with a cloth and then picks up a cloth and puts it in
3122140249,/mnt/adithya/test/3122140249.mp4,a woman and a man are sitting at a table and are trying to make a house.,celebrating,celebrating. a woman and a man are sitting at a table and are trying to make a house.
7823823944,/mnt/adithya/test/7823823944.mp4,a man is climbing up a mountain with a rope and another man is climbing the side.,abseiling,abseiling. a man is climbing up a mountain with a rope and another man is climbing the side.
4417481754,/mnt/adithya/test/4417481754.mp4,a man is talking about a beer while a woman is drinking a glass of beer.,drinking beer,drinking beer. a man is talking about a beer while a woman is drinking a glass of beer.
11077200623,/mnt/adithya/test/11077200623.mp4,a group of people are playing a game of hockey in an ice rink.,hockey stop,hockey stop. a group of people are playing a game of hockey in an ice rink.
2445732383,/mnt/adithya/test/2445732383.mp4,a bear is sitting on the grass and a person is petting a bear.,air drumming,air drumming. a bear is sitting on the grass and a person is petting a bear.
12532492544,/mnt/adithya/test/12532492544.mp4,a group of birds are eating from a large piece of food.,petting animal (not cat),petting animal (not cat). a group of birds are eating from a large piece of food.
5386574125,/mnt/adithya/test/5386574125.mp4,a person is unboxing a computer and then opening it up.,cooking egg,cooking egg. a person is unboxing a computer and then opening it up.
2434450989,/mnt/adithya/test/2434450989.mp4,a group of people are on stage acting out a play.,playing clarinet,playing clarinet. a group of people are on stage acting out a play.
6691315951,/mnt/adithya/test/6691315951.mp4,a bird is eating food and a bird is eating from a man's hand.,petting animal (not cat),petting animal (not cat). a bird is eating food and a bird is eating from a man's hand.
4830393131,/mnt/adithya/test/4830393131.mp4,a man and a small child are playing with a dog outside in the yard.,climbing ladder,climbing ladder. a man and a small child are playing with a dog outside in the yard.
2756607919,/mnt/adithya/test/2756607919.mp4,a baby is laying on a blanket and is trying to get her attention.,sticking tongue out,sticking tongue out. a baby is laying on a blanket and is trying to get her attention.
8392813576,/mnt/adithya/test/8392813576.mp4,a man and a woman are sledding down a snowy hill.,bobsledding,bobsledding. a man and a woman are sledding down a snowy hill.
12298809926,/mnt/adithya/test/12298809926.mp4,a man is hitting a golf ball with a golf club.,golf chipping,golf chipping. a man is hitting a golf ball with a golf club.
12764453004,/mnt/adithya/test/12764453004.mp4,a toddler pushes a toy car down the sidewalk.,blowing leaves,blowing leaves. a toddler pushes a toy car down the sidewalk.
2822110402,/mnt/adithya/test/2822110402.mp4,a group of people are scuba diving in the ocean.,snorkeling,snorkeling. a group of people are scuba diving in the ocean.
5807908661,/mnt/adithya/test/5807908661.mp4,a baby girl is sitting at a table and talking to a man.,clapping,clapping. a baby girl is sitting at a table and talking to a man.
5847098868,/mnt/adithya/test/5847098868.mp4,a little girl is walking around in a room with a dog on the floor.,grooming dog,grooming dog. a little girl is walking around in a room with a dog on the floor.
6243138228,/mnt/adithya/test/6243138228.mp4,a baby is sitting on the floor and playing with his father.,tickling,tickling. a baby is sitting on the floor and playing with his father.
3942746345,/mnt/adithya/test/3942746345.mp4,a cat is being petted by a person and the cat is eating it.,brushing teeth,brushing teeth. a cat is being petted by a person and the cat is eating it.
12397126264,/mnt/adithya/test/12397126264.mp4,a dog is running around a room and a person is sitting on a couch.,cleaning floor,cleaning floor. a dog is running around a room and a person is sitting on a couch.
5514739631,/mnt/adithya/test/5514739631.mp4,two babies are playing with a toy and then one of them picks up a toy and the,throwing ball,throwing ball. two babies are playing with a toy and then one of them picks up a toy and the
3769795457,/mnt/adithya/test/3769795457.mp4,a little boy is opening a door and then he opens the door.,egg hunting,egg hunting. a little boy is opening a door and then he opens the door.
3753830144,/mnt/adithya/test/3753830144.mp4,a teacher is writing on a chalkboard while a teacher is talking to him.,reading book,reading book. a teacher is writing on a chalkboard while a teacher is talking to him.
10437686463,/mnt/adithya/test/10437686463.mp4,two little girls are standing on a couch and they are singing and dancing.,robot dancing,robot dancing. two little girls are standing on a couch and they are singing and dancing.
4834895241,/mnt/adithya/test/4834895241.mp4,a man is riding a go kart around a track and then another man is talking about,motorcycling,motorcycling. a man is riding a go kart around a track and then another man is talking about
7534825518,/mnt/adithya/test/7534825518.mp4,a young boy is riding his bike in a parking lot.,riding scooter,riding scooter. a young boy is riding his bike in a parking lot.
4097448142,/mnt/adithya/test/4097448142.mp4,a man is holding a leaf blower and a little girl is running around the yard.,swinging on something,swinging on something. a man is holding a leaf blower and a little girl is running around the yard.
3988313151,/mnt/adithya/test/3988313151.mp4,a little boy is sitting at a table and blowing out the candles on a cake.,eating cake,eating cake. a little boy is sitting at a table and blowing out the candles on a cake.
6181099606,/mnt/adithya/test/6181099606.mp4,a woman is playing with a baby and making it laugh.,opening present,opening present. a woman is playing with a baby and making it laugh.
5972972222,/mnt/adithya/test/5972972222.mp4,a dog is throwing a ball at a dog and the dog runs around.,egg hunting,egg hunting. a dog is throwing a ball at a dog and the dog runs around.
4630037573,/mnt/adithya/test/4630037573.mp4,a woman is hitting a golf ball with a golf club.,golf chipping,golf chipping. a woman is hitting a golf ball with a golf club.
10747331063,/mnt/adithya/test/10747331063.mp4,a baseball player throws a ball to a catcher who catches it.,hitting baseball,hitting baseball. a baseball player throws a ball to a catcher who catches it.
3889087646,/mnt/adithya/test/3889087646.mp4,a man is standing at a table and is blowing out candles on a cake.,eating cake,eating cake. a man is standing at a table and is blowing out candles on a cake.
7486609038,/mnt/adithya/test/7486609038.mp4,a baby is sitting in a high chair and is waving his hands.,laughing,laughing. a baby is sitting in a high chair and is waving his hands.
3761582546,/mnt/adithya/test/3761582546.mp4,a group of people are on a stage and they are dancing to music.,salsa dancing,salsa dancing. a group of people are on a stage and they are dancing to music.
8340480194,/mnt/adithya/test/8340480194.mp4,a dog is sitting on a couch and a woman is sitting on a couch.,petting animal (not cat),petting animal (not cat). a dog is sitting on a couch and a woman is sitting on a couch.
3148410643,/mnt/adithya/test/3148410643.mp4,a baby is sitting in a bathtub and is playing with a toy.,washing hands,washing hands. a baby is sitting in a bathtub and is playing with a toy.
4126017457,/mnt/adithya/test/4126017457.mp4,a cat is sitting on a couch and a person is petting it.,petting animal (not cat),petting animal (not cat). a cat is sitting on a couch and a person is petting it.
8402613023,/mnt/adithya/test/8402613023.mp4,a baby is crawling on the floor and then falls over.,somersaulting,somersaulting. a baby is crawling on the floor and then falls over.
2967931618,/mnt/adithya/test/2967931618.mp4,a boy is riding a skateboard and doing tricks on a skateboard.,riding scooter,riding scooter. a boy is riding a skateboard and doing tricks on a skateboard.
9969305386,/mnt/adithya/test/9969305386.mp4,a group of people are standing on rocks and one of them is trying to climb up a,rock climbing,rock climbing. a group of people are standing on rocks and one of them is trying to climb up a
8212602454,/mnt/adithya/test/8212602454.mp4,a group of four girls are riding on a four wheelers.,driving car,driving car. a group of four girls are riding on a four wheelers.
3789179865,/mnt/adithya/test/3789179865.mp4,a person is using a razor to shave a sheep.,petting animal (not cat),petting animal (not cat). a person is using a razor to shave a sheep.
3625960287,/mnt/adithya/test/3625960287.mp4,a group of people are watching a man hold a small snake.,petting animal (not cat),petting animal (not cat). a group of people are watching a man hold a small snake.
3240793832,/mnt/adithya/test/3240793832.mp4,a woman is tickling a baby and the baby is laughing.,ripping paper,ripping paper. a woman is tickling a baby and the baby is laughing.
8870296245,/mnt/adithya/test/8870296245.mp4,a person is laying down and petting a pig that is laying on the ground.,petting animal (not cat),petting animal (not cat). a person is laying down and petting a pig that is laying on the ground.
2889738670,/mnt/adithya/test/2889738670.mp4,a baby is sitting in a baby seat and the baby is crying.,crying,crying. a baby is sitting in a baby seat and the baby is crying.
4046784335,/mnt/adithya/test/4046784335.mp4,two girls are sitting at a table and one is talking about the other.,dining,dining. two girls are sitting at a table and one is talking about the other.
4880611877,/mnt/adithya/test/4880611877.mp4,a cat is sitting on a couch and a person is petting a cat.,wrapping present,wrapping present. a cat is sitting on a couch and a person is petting a cat.
2744507539,/mnt/adithya/test/2744507539.mp4,a man is running and then jumps off a parachute.,skydiving,skydiving. a man is running and then jumps off a parachute.
5433704698,/mnt/adithya/test/5433704698.mp4,a little girl is walking around with a toy and a man is talking to her.,throwing ball,throwing ball. a little girl is walking around with a toy and a man is talking to her.
2984088185,/mnt/adithya/test/2984088185.mp4,a group of dogs are playing with a dog and a woman is talking to them.,shaking hands,shaking hands. a group of dogs are playing with a dog and a woman is talking to them.
7605780282,/mnt/adithya/test/7605780282.mp4,a group of kids are playing with a toy train set.,spray painting,spray painting. a group of kids are playing with a toy train set.
3348872437,/mnt/adithya/test/3348872437.mp4,a little boy is pushing a toy cart around the kitchen.,pushing car,pushing car. a little boy is pushing a toy cart around the kitchen.
3141642801,/mnt/adithya/test/3141642801.mp4,a group of people in helmets are sitting in a vehicle and talking.,pushing wheelchair,pushing wheelchair. a group of people in helmets are sitting in a vehicle and talking.
4458449046,/mnt/adithya/test/4458449046.mp4,a man is hitting a golf ball with a golf club.,golf chipping,golf chipping. a man is hitting a golf ball with a golf club.
2930921250,/mnt/adithya/test/2930921250.mp4,a man is playing a guitar and singing a song.,strumming guitar,strumming guitar. a man is playing a guitar and singing a song.
4265336268,/mnt/adithya/test/4265336268.mp4,a man is playing a guitar while sitting on a couch in front of a tv.,playing guitar,playing guitar. a man is playing a guitar while sitting on a couch in front of a tv.
6339181867,/mnt/adithya/test/6339181867.mp4,a baby is laying in a crib and then sneezes.,sticking tongue out,sticking tongue out. a baby is laying in a crib and then sneezes.
4823383982,/mnt/adithya/test/4823383982.mp4,a group of girls are sitting on a couch eating and eating food.,eating burger,eating burger. a group of girls are sitting on a couch eating and eating food.
11444414803,/mnt/adithya/test/11444414803.mp4,a young boy is playing a keyboard and singing a song.,playing piano,playing piano. a young boy is playing a keyboard and singing a song.
3495630576,/mnt/adithya/test/3495630576.mp4,a dog is flying in the air and a dog is barking at it.,walking the dog,walking the dog. a dog is flying in the air and a dog is barking at it.
8032967534,/mnt/adithya/test/8032967534.mp4,a man is sitting on a stage and singing into a microphone while a woman is sitting next,playing harmonica,playing harmonica. a man is sitting on a stage and singing into a microphone while a woman is sitting next
5571348093,/mnt/adithya/test/5571348093.mp4,a baby is laying on the floor and is trying to get a toy.,pushing car,pushing car. a baby is laying on the floor and is trying to get a toy.
5849071543,/mnt/adithya/test/5849071543.mp4,a group of people are riding bikes down a street.,riding mountain bike,riding mountain bike. a group of people are riding bikes down a street.
4578166923,/mnt/adithya/test/4578166923.mp4,a man is talking to a group of people while he is eating a pipe.,tasting beer,tasting beer. a man is talking to a group of people while he is eating a pipe.
6031282471,/mnt/adithya/test/6031282471.mp4,a boy and a girl are washing a bucket with soap and water.,cleaning pool,cleaning pool. a boy and a girl are washing a bucket with soap and water.
3375723261,/mnt/adithya/test/3375723261.mp4,a band is playing music and one man is playing the drums and the other man is playing,playing drums,playing drums. a band is playing music and one man is playing the drums and the other man is playing
4553916256,/mnt/adithya/test/4553916256.mp4,a baby is laying on a crib and playing with a toy.,baby waking up,baby waking up. a baby is laying on a crib and playing with a toy.
