video_id,video_path,caption,result1,action_caption,video_frames
4555151860,/mnt/adithya/test/4555151860.mp4,a little boy is blowing out the candles on a cake while his family watches.,setting table,setting table. a little boy is blowing out the candles on a cake while his family watches.,"[0, 1, 2, 2, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11, 14, 22]"
2758135371,/mnt/adithya/test/2758135371.mp4,a group of people are on a stage and they are clapping and clapping.,salsa dancing,salsa dancing. a group of people are on a stage and they are clapping and clapping.,"[0, 1, 2, 3, 4, 4, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14]"
7527437500,/mnt/adithya/test/7527437500.mp4,two children are standing on the beach and throwing rocks into the water.,flying kite,flying kite. two children are standing on the beach and throwing rocks into the water.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 9, 9, 9, 10, 10]"
2546605444,/mnt/adithya/test/2546605444.mp4,a baby is sitting on a man's lap and is laughing while the woman is holding,ripping paper,ripping paper. a baby is sitting on a man's lap and is laughing while the woman is holding,"[0, 1, 2, 3, 4, 5, 6, 7, 17, 17, 19, 20, 22, 23, 25, 25]"
2401256231,/mnt/adithya/test/2401256231.mp4,a cat is lying on the floor and a person is petting it.,petting animal (not cat),petting animal (not cat). a cat is lying on the floor and a person is petting it.,"[0, 1, 2, 3, 4, 5, 6, 8, 22, 24, 25, 27, 30, 30, 31, 31]"
5451088285,/mnt/adithya/test/5451088285.mp4,a man is playing with a little boy and he is jumping up and down.,cartwheeling,cartwheeling. a man is playing with a little boy and he is jumping up and down.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 8, 12, 12, 13, 14]"
4084841090,/mnt/adithya/test/4084841090.mp4,a woman is bathing a dog in a pool while a dog is standing next to her.,swimming backstroke,swimming backstroke. a woman is bathing a dog in a pool while a dog is standing next to her.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 11, 12, 13, 13, 13]"
7242577724,/mnt/adithya/test/7242577724.mp4,a woman is talking to a woman who is laughing and laughing.,answering questions,answering questions. a woman is talking to a woman who is laughing and laughing.,"[0, 1, 2, 4, 5, 6, 7, 8, 17, 18, 18, 19, 19, 20, 21, 22]"
3480618846,/mnt/adithya/test/3480618846.mp4,a group of people are walking down a path in a wooded area.,tai chi,tai chi. a group of people are walking down a path in a wooded area.,"[0, 1, 2, 3, 4, 5, 6, 8, 11, 11, 11, 13, 13, 14, 14, 14]"
8652286448,/mnt/adithya/test/8652286448.mp4,a person is petting a deer that is laying on the ground.,grooming dog,grooming dog. a person is petting a deer that is laying on the ground.,"[1, 2, 3, 5, 6, 8, 9, 10, 29, 29, 34, 35, 35, 36, 36, 37]"
5027434211,/mnt/adithya/test/5027434211.mp4,a woman is holding a bird and then the cat is barking at the camera.,petting animal (not cat),petting animal (not cat). a woman is holding a bird and then the cat is barking at the camera.,"[0, 1, 2, 3, 4, 7, 8, 9, 12, 12, 12, 13, 13, 15, 17, 17]"
2792202513,/mnt/adithya/test/2792202513.mp4,a group of people are dancing and dancing to music.,finger snapping,finger snapping. a group of people are dancing and dancing to music.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 9, 9, 9, 9, 10]"
11944072804,/mnt/adithya/test/11944072804.mp4,a group of people are unloading a large truck from a truck.,unloading truck,unloading truck. a group of people are unloading a large truck from a truck.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 8, 8, 9, 9, 10, 11]"
5818846033,/mnt/adithya/test/5818846033.mp4,a baby is sitting in a swing and swinging back and forth.,sticking tongue out,sticking tongue out. a baby is sitting in a swing and swinging back and forth.,"[0, 2, 5, 6, 7, 9, 10, 11, 31, 32, 33, 35, 37, 37, 39, 39]"
3575108079,/mnt/adithya/test/3575108079.mp4,a group of people are sitting at a table and having a conversation.,dining,dining. a group of people are sitting at a table and having a conversation.,"[1, 2, 3, 4, 6, 10, 11, 12, 18, 18, 21, 22, 24, 25, 27, 27]"
9297698436,/mnt/adithya/test/9297698436.mp4,a baby is sitting in a chair and then someone is making faces.,shaking head,shaking head. a baby is sitting in a chair and then someone is making faces.,"[1, 2, 8, 9, 11, 12, 15, 18, 20, 21, 22, 23, 38, 48, 51, 55]"
6419015349,/mnt/adithya/test/6419015349.mp4,a woman is showing a little boy how to play with a laptop.,reading book,reading book. a woman is showing a little boy how to play with a laptop.,"[0, 1, 2, 3, 4, 5, 7, 9, 13, 13, 13, 13, 14, 16, 16, 17]"
6271388004,/mnt/adithya/test/6271388004.mp4,a group of people are watching a bunch of animals.,petting cat,petting cat. a group of people are watching a bunch of animals.,"[1, 2, 4, 5, 7, 8, 9, 10, 36, 36, 36, 37, 39, 39, 41, 44]"
6912509583,/mnt/adithya/test/6912509583.mp4,a group of people are walking around in a room with some sort of event.,tango dancing,tango dancing. a group of people are walking around in a room with some sort of event.,"[0, 1, 2, 3, 4, 5, 6, 13, 23, 23, 24, 24, 25, 25, 26, 26]"
7530704768,/mnt/adithya/test/7530704768.mp4,a baby is sitting in a bathtub and is getting her hair washed by a woman.,washing feet,washing feet. a baby is sitting in a bathtub and is getting her hair washed by a woman.,"[3, 5, 6, 8, 9, 12, 14, 18, 58, 59, 68, 73, 73, 74, 76, 78]"
7610762882,/mnt/adithya/test/7610762882.mp4,two men are preparing to go down a hill with a rope.,tai chi,tai chi. two men are preparing to go down a hill with a rope.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 14, 16, 16, 16, 18]"
3070014782,/mnt/adithya/test/3070014782.mp4,a woman is playing with a toddler and the baby is trying to get her to hug,hugging,hugging. a woman is playing with a toddler and the baby is trying to get her to hug,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 10, 10, 10, 10]"
5279956242,/mnt/adithya/test/5279956242.mp4,a group of people are laughing and drinking at a party.,pumping fist,pumping fist. a group of people are laughing and drinking at a party.,"[0, 1, 2, 3, 4, 5, 7, 11, 18, 20, 20, 20, 21, 21, 21, 21]"
2685930614,/mnt/adithya/test/2685930614.mp4,a woman is cooking food on a grill and then puts it on a rack.,making a sandwich,making a sandwich. a woman is cooking food on a grill and then puts it on a rack.,"[0, 1, 2, 3, 4, 5, 5, 6, 7, 7, 7, 8, 8, 9, 10, 11]"
5655025043,/mnt/adithya/test/5655025043.mp4,a group of men are standing in a park and one of them is slapping the other.,celebrating,celebrating. a group of men are standing in a park and one of them is slapping the other.,"[2, 5, 6, 7, 9, 11, 13, 14, 18, 19, 21, 27, 27, 29, 30, 30]"
2558039818,/mnt/adithya/test/2558039818.mp4,a baby is sitting on a bed and reading a book to a man.,ripping paper,ripping paper. a baby is sitting on a bed and reading a book to a man.,"[0, 1, 2, 3, 4, 5, 6, 6, 7, 8, 9, 9, 10, 11, 12, 13]"
5699922217,/mnt/adithya/test/5699922217.mp4,a group of people are on a stage and they are singing.,playing cello,playing cello. a group of people are on a stage and they are singing.,"[0, 1, 2, 5, 8, 9, 10, 11, 29, 29, 30, 31, 34, 36, 37, 39]"
12011352464,/mnt/adithya/test/12011352464.mp4,a little boy is playing with a toy and shaking his head.,punching bag,punching bag. a little boy is playing with a toy and shaking his head.,"[0, 1, 2, 3, 5, 6, 7, 8, 12, 13, 13, 13, 13, 14, 15, 16]"
6889066554,/mnt/adithya/test/6889066554.mp4,a person is recording a train on a track and is moving around.,laying bricks,laying bricks. a person is recording a train on a track and is moving around.,"[1, 3, 5, 7, 10, 15, 18, 19, 20, 21, 23, 23, 24, 24, 30, 31]"
2574703259,/mnt/adithya/test/2574703259.mp4,a baby is sitting in a chair and then starts to put together a puzzle.,playing xylophone,playing xylophone. a baby is sitting in a chair and then starts to put together a puzzle.,"[5, 9, 10, 11, 12, 13, 14, 22, 50, 50, 51, 61, 77, 79, 79, 84]"
4959088086,/mnt/adithya/test/4959088086.mp4,a baby is walking with a toy while a man is walking around.,pushing cart,pushing cart. a baby is walking with a toy while a man is walking around.,"[1, 4, 6, 7, 10, 12, 13, 17, 49, 52, 53, 55, 57, 59, 60, 61]"
4593026716,/mnt/adithya/test/4593026716.mp4,a little girl is running around in the woods and throwing a ball.,rock climbing,rock climbing. a little girl is running around in the woods and throwing a ball.,"[0, 1, 2, 3, 4, 5, 6, 10, 15, 16, 16, 17, 18, 20, 21, 21]"
2667165452,/mnt/adithya/test/2667165452.mp4,a woman is standing on a balcony and is drinking from a bottle.,feeding birds,feeding birds. a woman is standing on a balcony and is drinking from a bottle.,"[0, 1, 2, 3, 4, 5, 6, 8, 19, 20, 21, 21, 21, 23, 24, 26]"
5883403537,/mnt/adithya/test/5883403537.mp4,a baby is laying on a bed and sticking out his tongue.,shaking head,shaking head. a baby is laying on a bed and sticking out his tongue.,"[0, 2, 3, 4, 5, 6, 7, 8, 24, 24, 25, 25, 26, 28, 28, 29]"
3350068648,/mnt/adithya/test/3350068648.mp4,a man with a hat is walking around with a man in the background.,waiting in line,waiting in line. a man with a hat is walking around with a man in the background.,"[0, 1, 2, 3, 4, 5, 6, 9, 15, 17, 17, 17, 17, 18, 18, 20]"
3167311763,/mnt/adithya/test/3167311763.mp4,a woman is bowling and then throws a bowling ball down the lane.,throwing ball,throwing ball. a woman is bowling and then throws a bowling ball down the lane.,"[0, 1, 3, 4, 5, 6, 7, 8, 25, 27, 27, 27, 29, 32, 32, 32]"
6776284781,/mnt/adithya/test/6776284781.mp4,a man and a child are walking on a trail and a man picks up a plastic pan,egg hunting,egg hunting. a man and a child are walking on a trail and a man picks up a plastic pan,"[3, 7, 8, 11, 12, 13, 15, 16, 17, 18, 19, 19, 25, 25, 26, 28]"
5815171094,/mnt/adithya/test/5815171094.mp4,two people in a beekeeping suit are working in a field.,spraying,spraying. two people in a beekeeping suit are working in a field.,"[0, 1, 1, 1, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 11]"
8617546237,/mnt/adithya/test/8617546237.mp4,a group of people are singing and singing while a girl is holding a piece of wood.,dining,dining. a group of people are singing and singing while a girl is holding a piece of wood.,"[0, 1, 2, 3, 4, 5, 10, 11, 16, 16, 16, 17, 18, 18, 18, 19]"
5243085840,/mnt/adithya/test/5243085840.mp4,a baby is sitting on a couch and watching tv.,clapping,clapping. a baby is sitting on a couch and watching tv.,"[0, 1, 2, 3, 4, 5, 6, 7, 11, 11, 11, 11, 12, 12, 13, 13]"
3767851258,/mnt/adithya/test/3767851258.mp4,a woman is sitting in a baby seat and the baby is clapping.,hugging,hugging. a woman is sitting in a baby seat and the baby is clapping.,"[2, 3, 4, 5, 8, 9, 10, 12, 31, 32, 35, 38, 40, 41, 42, 42]"
4968352174,/mnt/adithya/test/4968352174.mp4,a man is water skiing behind a boat on a lake.,faceplanting,faceplanting. a man is water skiing behind a boat on a lake.,"[0, 1, 3, 4, 5, 6, 7, 8, 19, 19, 20, 23, 25, 26, 31, 32]"
3141532836,/mnt/adithya/test/3141532836.mp4,a boy and girl are opening presents and talking about it.,wrapping present,wrapping present. a boy and girl are opening presents and talking about it.,"[1, 2, 3, 4, 5, 7, 8, 9, 15, 15, 16, 19, 19, 23, 24, 24]"
6199427603,/mnt/adithya/test/6199427603.mp4,a little girl is playing a piano and then falls down.,playing keyboard,playing keyboard. a little girl is playing a piano and then falls down.,"[0, 1, 2, 3, 4, 5, 6, 7, 21, 21, 22, 22, 24, 25, 25, 26]"
13925904946,/mnt/adithya/test/13925904946.mp4,two people are kayaking down a river and then they fall over.,surfing water,surfing water. two people are kayaking down a river and then they fall over.,"[0, 1, 2, 3, 4, 5, 5, 5, 5, 5, 5, 6, 6, 7, 8, 11]"
6625133293,/mnt/adithya/test/6625133293.mp4,two women are in a grocery store and they are packing items into a bag.,washing dishes,washing dishes. two women are in a grocery store and they are packing items into a bag.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 8, 9, 9, 9, 10, 11]"
2925748611,/mnt/adithya/test/2925748611.mp4,a person is holding a phone and showing how to use it.,using remote controller (not gaming),using remote controller (not gaming). a person is holding a phone and showing how to use it.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 9, 9, 10, 10, 10]"
2517097455,/mnt/adithya/test/2517097455.mp4,a little boy is doing a cartwheel and then another boy does a flip.,breakdancing,breakdancing. a little boy is doing a cartwheel and then another boy does a flip.,"[0, 3, 4, 5, 7, 8, 12, 13, 43, 44, 45, 46, 47, 47, 49, 49]"
2414043078,/mnt/adithya/test/2414043078.mp4,a group of people are rock climbing while another person is standing on a rope.,rock climbing,rock climbing. a group of people are rock climbing while another person is standing on a rope.,"[0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 5, 6, 7, 8, 9, 11]"
5564512279,/mnt/adithya/test/5564512279.mp4,a group of people are shooting arrows at each other in a field.,spinning poi,spinning poi. a group of people are shooting arrows at each other in a field.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 10, 10, 11, 12, 13, 14]"
4672625782,/mnt/adithya/test/4672625782.mp4,a group of people are sitting on a boat and they are trying to get out of the,sailing,sailing. a group of people are sitting on a boat and they are trying to get out of the,"[0, 1, 4, 5, 7, 10, 11, 13, 23, 25, 35, 37, 37, 40, 41, 41]"
3477094374,/mnt/adithya/test/3477094374.mp4,a baby is laying down and sneezes while lying on a blanket.,sticking tongue out,sticking tongue out. a baby is laying down and sneezes while lying on a blanket.,"[0, 2, 3, 4, 6, 7, 9, 14, 33, 35, 35, 40, 42, 42, 43, 49]"
5563357894,/mnt/adithya/test/5563357894.mp4,a man is walking around with a cloth and then picks up a cloth and puts it in,playing harmonica,playing harmonica. a man is walking around with a cloth and then picks up a cloth and puts it in,"[0, 1, 3, 5, 7, 8, 8, 9, 9, 10, 11, 12, 16, 19, 20, 21]"
3122140249,/mnt/adithya/test/3122140249.mp4,a woman and a man are sitting at a table and are trying to make a house.,celebrating,celebrating. a woman and a man are sitting at a table and are trying to make a house.,"[0, 1, 4, 5, 6, 8, 9, 10, 10, 11, 12, 14, 16, 17, 17, 18]"
7823823944,/mnt/adithya/test/7823823944.mp4,a man is climbing up a mountain with a rope and another man is climbing the side.,abseiling,abseiling. a man is climbing up a mountain with a rope and another man is climbing the side.,"[0, 1, 2, 4, 5, 6, 8, 10, 24, 25, 25, 28, 32, 32, 33, 33]"
4417481754,/mnt/adithya/test/4417481754.mp4,a man is talking about a beer while a woman is drinking a glass of beer.,drinking beer,drinking beer. a man is talking about a beer while a woman is drinking a glass of beer.,"[2, 7, 8, 9, 10, 11, 12, 14, 29, 31, 32, 38, 38, 41, 42, 43]"
11077200623,/mnt/adithya/test/11077200623.mp4,a group of people are playing a game of hockey in an ice rink.,hockey stop,hockey stop. a group of people are playing a game of hockey in an ice rink.,"[0, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 7, 8, 9, 12, 13]"
2445732383,/mnt/adithya/test/2445732383.mp4,a bear is sitting on the grass and a person is petting a bear.,air drumming,air drumming. a bear is sitting on the grass and a person is petting a bear.,"[1, 2, 3, 4, 5, 7, 10, 11, 25, 25, 25, 26, 27, 30, 30, 31]"
12532492544,/mnt/adithya/test/12532492544.mp4,a group of birds are eating from a large piece of food.,petting animal (not cat),petting animal (not cat). a group of birds are eating from a large piece of food.,"[0, 1, 2, 3, 4, 5, 5, 5, 5, 6, 7, 7, 7, 8, 9, 12]"
5386574125,/mnt/adithya/test/5386574125.mp4,a person is unboxing a computer and then opening it up.,cooking egg,cooking egg. a person is unboxing a computer and then opening it up.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 9, 11, 11, 12, 12, 12]"
2434450989,/mnt/adithya/test/2434450989.mp4,a group of people are on stage acting out a play.,playing clarinet,playing clarinet. a group of people are on stage acting out a play.,"[0, 1, 3, 5, 6, 9, 13, 14, 40, 41, 43, 43, 44, 45, 46, 51]"
6691315951,/mnt/adithya/test/6691315951.mp4,a bird is eating food and a bird is eating from a man's hand.,petting animal (not cat),petting animal (not cat). a bird is eating food and a bird is eating from a man's hand.,"[0, 1, 2, 3, 4, 7, 8, 9, 22, 24, 26, 26, 29, 30, 30, 30]"
4830393131,/mnt/adithya/test/4830393131.mp4,a man and a small child are playing with a dog outside in the yard.,climbing ladder,climbing ladder. a man and a small child are playing with a dog outside in the yard.,"[0, 1, 2, 3, 4, 5, 6, 6, 7, 7, 8, 9, 10, 11, 13, 14]"
2756607919,/mnt/adithya/test/2756607919.mp4,a baby is laying on a blanket and is trying to get her attention.,sticking tongue out,sticking tongue out. a baby is laying on a blanket and is trying to get her attention.,"[0, 1, 2, 3, 4, 5, 6, 7, 21, 22, 24, 24, 24, 26, 26, 27]"
8392813576,/mnt/adithya/test/8392813576.mp4,a man and a woman are sledding down a snowy hill.,bobsledding,bobsledding. a man and a woman are sledding down a snowy hill.,"[0, 1, 2, 3, 4, 4, 5, 6, 6, 7, 7, 7, 8, 9]"
12298809926,/mnt/adithya/test/12298809926.mp4,a man is hitting a golf ball with a golf club.,golf chipping,golf chipping. a man is hitting a golf ball with a golf club.,"[0, 1, 2, 3, 4, 5, 7, 10, 12, 13, 13, 13, 15, 16, 16, 17]"
12764453004,/mnt/adithya/test/12764453004.mp4,a toddler pushes a toy car down the sidewalk.,blowing leaves,blowing leaves. a toddler pushes a toy car down the sidewalk.,"[0, 1, 1, 2, 3, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11, 14]"
2822110402,/mnt/adithya/test/2822110402.mp4,a group of people are scuba diving in the ocean.,snorkeling,snorkeling. a group of people are scuba diving in the ocean.,"[0, 1, 2, 3, 4, 5, 6, 7, 15, 15, 15, 18, 19, 19, 21, 24]"
5807908661,/mnt/adithya/test/5807908661.mp4,a baby girl is sitting at a table and talking to a man.,clapping,clapping. a baby girl is sitting at a table and talking to a man.,"[1, 3, 5, 6, 7, 8, 10, 13, 37, 37, 38, 39, 39, 40, 41, 42]"
5847098868,/mnt/adithya/test/5847098868.mp4,a little girl is walking around in a room with a dog on the floor.,grooming dog,grooming dog. a little girl is walking around in a room with a dog on the floor.,"[0, 0, 1, 2, 2, 2, 2, 3, 4, 5, 6, 7, 8, 9, 11, 15]"
6243138228,/mnt/adithya/test/6243138228.mp4,a baby is sitting on the floor and playing with his father.,tickling,tickling. a baby is sitting on the floor and playing with his father.,"[0, 1, 2, 3, 4, 5, 6, 7, 16, 16, 17, 17, 17, 22, 22, 23]"
3942746345,/mnt/adithya/test/3942746345.mp4,a cat is being petted by a person and the cat is eating it.,brushing teeth,brushing teeth. a cat is being petted by a person and the cat is eating it.,"[0, 1, 2, 3, 4, 5, 6, 9, 20, 20, 21, 23, 26, 27, 28, 30]"
12397126264,/mnt/adithya/test/12397126264.mp4,a dog is running around a room and a person is sitting on a couch.,cleaning floor,cleaning floor. a dog is running around a room and a person is sitting on a couch.,"[3, 4, 7, 8, 10, 12, 14, 15, 43, 43, 45, 45, 49, 50, 52, 58]"
5514739631,/mnt/adithya/test/5514739631.mp4,two babies are playing with a toy and then one of them picks up a toy and the,throwing ball,throwing ball. two babies are playing with a toy and then one of them picks up a toy and the,"[0, 1, 2, 3, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 16, 17]"
3769795457,/mnt/adithya/test/3769795457.mp4,a little boy is opening a door and then he opens the door.,egg hunting,egg hunting. a little boy is opening a door and then he opens the door.,"[0, 2, 3, 10, 11, 12, 14, 15, 46, 46, 47, 48, 52, 55, 55, 57]"
3753830144,/mnt/adithya/test/3753830144.mp4,a teacher is writing on a chalkboard while a teacher is talking to him.,reading book,reading book. a teacher is writing on a chalkboard while a teacher is talking to him.,"[0, 1, 2, 2, 2, 3, 3, 4, 4, 5, 6, 7, 8, 9, 10, 13]"
10437686463,/mnt/adithya/test/10437686463.mp4,two little girls are standing on a couch and they are singing and dancing.,robot dancing,robot dancing. two little girls are standing on a couch and they are singing and dancing.,"[0, 1, 2, 3, 4, 5, 7, 11, 12, 12, 12, 13, 14, 15, 15, 16]"
4834895241,/mnt/adithya/test/4834895241.mp4,a man is riding a go kart around a track and then another man is talking about,motorcycling,motorcycling. a man is riding a go kart around a track and then another man is talking about,"[0, 1, 2, 3, 4, 5, 6, 7, 12, 12, 12, 12, 13, 14, 14, 14]"
7534825518,/mnt/adithya/test/7534825518.mp4,a young boy is riding his bike in a parking lot.,riding scooter,riding scooter. a young boy is riding his bike in a parking lot.,"[2, 3, 6, 8, 10, 11, 13, 14, 15, 18, 20, 26, 32, 38, 44, 46]"
4097448142,/mnt/adithya/test/4097448142.mp4,a man is holding a leaf blower and a little girl is running around the yard.,swinging on something,swinging on something. a man is holding a leaf blower and a little girl is running around the yard.,"[0, 2, 7, 8, 12, 13, 13, 15, 16, 17, 18, 19, 27, 30, 36, 38]"
3988313151,/mnt/adithya/test/3988313151.mp4,a little boy is sitting at a table and blowing out the candles on a cake.,eating cake,eating cake. a little boy is sitting at a table and blowing out the candles on a cake.,"[0, 1, 2, 3, 4, 4, 4, 5, 6, 7, 8, 9, 9, 10, 11, 16]"
6181099606,/mnt/adithya/test/6181099606.mp4,a woman is playing with a baby and making it laugh.,opening present,opening present. a woman is playing with a baby and making it laugh.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 8, 8, 11, 12, 14, 16]"
5972972222,/mnt/adithya/test/5972972222.mp4,a dog is throwing a ball at a dog and the dog runs around.,egg hunting,egg hunting. a dog is throwing a ball at a dog and the dog runs around.,"[0, 1, 2, 3, 4, 6, 7, 14, 15, 15, 28, 32, 32, 37, 38, 38]"
4630037573,/mnt/adithya/test/4630037573.mp4,a woman is hitting a golf ball with a golf club.,golf chipping,golf chipping. a woman is hitting a golf ball with a golf club.,"[0, 1, 2, 3, 3, 4, 4, 5, 6, 6, 7, 7, 8, 9, 12, 13]"
10747331063,/mnt/adithya/test/10747331063.mp4,a baseball player throws a ball to a catcher who catches it.,hitting baseball,hitting baseball. a baseball player throws a ball to a catcher who catches it.,"[0, 1, 2, 3, 4, 5, 6, 9, 15, 16, 17, 18, 18, 19, 20, 20]"
3889087646,/mnt/adithya/test/3889087646.mp4,a man is standing at a table and is blowing out candles on a cake.,eating cake,eating cake. a man is standing at a table and is blowing out candles on a cake.,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 10, 11, 12, 15, 17, 17]"
7486609038,/mnt/adithya/test/7486609038.mp4,a baby is sitting in a high chair and is waving his hands.,laughing,laughing. a baby is sitting in a high chair and is waving his hands.,"[0, 1, 2, 3, 4, 5, 6, 7, 20, 22, 23, 25, 25, 25, 25, 26]"
3761582546,/mnt/adithya/test/3761582546.mp4,a group of people are on a stage and they are dancing to music.,salsa dancing,salsa dancing. a group of people are on a stage and they are dancing to music.,"[1, 2, 7, 8, 13, 14, 17, 22, 49, 50, 54, 56, 59, 62, 68, 69]"
8340480194,/mnt/adithya/test/8340480194.mp4,a dog is sitting on a couch and a woman is sitting on a couch.,petting animal (not cat),petting animal (not cat). a dog is sitting on a couch and a woman is sitting on a couch.,"[0, 1, 2, 3, 4, 5, 6, 9, 12, 13, 13, 13, 14, 14, 15, 16]"
3148410643,/mnt/adithya/test/3148410643.mp4,a baby is sitting in a bathtub and is playing with a toy.,washing hands,washing hands. a baby is sitting in a bathtub and is playing with a toy.,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 11, 12, 13, 14, 14, 16, 16]"
4126017457,/mnt/adithya/test/4126017457.mp4,a cat is sitting on a couch and a person is petting it.,petting animal (not cat),petting animal (not cat). a cat is sitting on a couch and a person is petting it.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 8, 9, 9, 9, 9, 12]"
8402613023,/mnt/adithya/test/8402613023.mp4,a baby is crawling on the floor and then falls over.,somersaulting,somersaulting. a baby is crawling on the floor and then falls over.,"[0, 1, 2, 3, 4, 5, 6, 12, 17, 17, 17, 18, 18, 19, 20, 23]"
2967931618,/mnt/adithya/test/2967931618.mp4,a boy is riding a skateboard and doing tricks on a skateboard.,riding scooter,riding scooter. a boy is riding a skateboard and doing tricks on a skateboard.,"[0, 1, 2, 3, 4, 5, 6, 7, 7, 8, 9, 9, 10, 10, 10, 12]"
9969305386,/mnt/adithya/test/9969305386.mp4,a group of people are standing on rocks and one of them is trying to climb up a,rock climbing,rock climbing. a group of people are standing on rocks and one of them is trying to climb up a,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 10, 10, 10, 10]"
8212602454,/mnt/adithya/test/8212602454.mp4,a group of four girls are riding on a four wheelers.,driving car,driving car. a group of four girls are riding on a four wheelers.,"[0, 1, 2, 3, 4, 5, 6, 8, 18, 18, 21, 23, 28, 29, 30, 30]"
3789179865,/mnt/adithya/test/3789179865.mp4,a person is using a razor to shave a sheep.,petting animal (not cat),petting animal (not cat). a person is using a razor to shave a sheep.,"[0, 1, 2, 3, 4, 5, 6, 6, 7, 7, 8, 8, 8, 9, 10]"
3625960287,/mnt/adithya/test/3625960287.mp4,a group of people are watching a man hold a small snake.,petting animal (not cat),petting animal (not cat). a group of people are watching a man hold a small snake.,"[0, 1, 2, 3, 4, 5, 6, 7, 16, 16, 17, 18, 18, 23, 23, 23]"
3240793832,/mnt/adithya/test/3240793832.mp4,a woman is tickling a baby and the baby is laughing.,ripping paper,ripping paper. a woman is tickling a baby and the baby is laughing.,"[5, 8, 10, 11, 12, 13, 16, 18, 52, 52, 57, 59, 64, 68, 69, 72]"
8870296245,/mnt/adithya/test/8870296245.mp4,a person is laying down and petting a pig that is laying on the ground.,petting animal (not cat),petting animal (not cat). a person is laying down and petting a pig that is laying on the ground.,"[0, 1, 2, 3, 4, 6, 7, 8, 12, 12, 12, 13, 14, 15, 15, 15]"
2889738670,/mnt/adithya/test/2889738670.mp4,a baby is sitting in a baby seat and the baby is crying.,crying,crying. a baby is sitting in a baby seat and the baby is crying.,"[0, 1, 2, 3, 4, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10]"
4046784335,/mnt/adithya/test/4046784335.mp4,two girls are sitting at a table and one is talking about the other.,dining,dining. two girls are sitting at a table and one is talking about the other.,"[6, 11, 14, 15, 18, 19, 20, 22, 27, 27, 43, 44, 52, 61, 68, 68]"
4880611877,/mnt/adithya/test/4880611877.mp4,a cat is sitting on a couch and a person is petting a cat.,wrapping present,wrapping present. a cat is sitting on a couch and a person is petting a cat.,"[3, 6, 8, 9, 11, 15, 17, 21, 57, 60, 66, 66, 74, 78, 79, 79]"
2744507539,/mnt/adithya/test/2744507539.mp4,a man is running and then jumps off a parachute.,skydiving,skydiving. a man is running and then jumps off a parachute.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 9, 10, 11, 12, 15, 18]"
5433704698,/mnt/adithya/test/5433704698.mp4,a little girl is walking around with a toy and a man is talking to her.,throwing ball,throwing ball. a little girl is walking around with a toy and a man is talking to her.,"[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 11, 12, 13, 13, 14, 14]"
2984088185,/mnt/adithya/test/2984088185.mp4,a group of dogs are playing with a dog and a woman is talking to them.,shaking hands,shaking hands. a group of dogs are playing with a dog and a woman is talking to them.,"[0, 1, 2, 3, 4, 5, 6, 7, 16, 17, 17, 17, 19, 20, 20, 22]"
7605780282,/mnt/adithya/test/7605780282.mp4,a group of kids are playing with a toy train set.,spray painting,spray painting. a group of kids are playing with a toy train set.,"[0, 1, 1, 2, 2, 2, 2, 3, 3, 4, 5, 6, 7, 8, 9, 11]"
3348872437,/mnt/adithya/test/3348872437.mp4,a little boy is pushing a toy cart around the kitchen.,pushing car,pushing car. a little boy is pushing a toy cart around the kitchen.,"[0, 2, 3, 4, 5, 6, 7, 8, 23, 25, 25, 25, 26, 28, 28, 30]"
3141642801,/mnt/adithya/test/3141642801.mp4,a group of people in helmets are sitting in a vehicle and talking.,pushing wheelchair,pushing wheelchair. a group of people in helmets are sitting in a vehicle and talking.,"[0, 1, 2, 3, 4, 5, 7, 8, 10, 10, 11, 12, 13, 14, 16, 16]"
